date,day,team_1,team_2,number,winner,gb,score_diff,평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일조시간(hr),이산화질소,일산화탄소,아황산가스,오존등급_num,NO2등급_num,전운량등급_num,sales
2025-06-21,토,LG,두산,1.0,두산,12.5,-1,22.0,0.2,88.1,0.0,0.0109,0.28,0.0024,1,1,3,104.18
2025-06-22,일,SSG,KIA,1.0,KIA,4.5,-1,23.3,0.0,68.6,13.4,0.0109,0.35,0.003,2,1,1,28.72
2025-06-22,일,KT,NC,0.6448663101604278,NC,8.5,-2,23.3,0.0,68.6,13.4,0.0109,0.35,0.003,2,1,1,48.1
2025-06-22,일,LG,두산,1.0,LG,1.0,8,23.3,0.0,68.6,13.4,0.0109,0.35,0.003,2,1,1,50.6
2025-06-22,일,롯데,삼성,0.925265306122449,롯데,2.0,3,23.3,0.0,68.6,13.4,0.0109,0.35,0.003,2,1,1,33.78
2025-06-22,일,한화,키움,0.849702604088569,한화,0.0,6,23.3,0.0,68.6,13.4,0.0109,0.35,0.003,2,1,1,26.58
2025-06-24,화,키움,KIA,0.9555661729574773,키움,22.5,3,25.0,2.3,63.4,0.2,0.0181,0.34,0.0025,2,1,3,52.19
2025-06-24,화,KT,LG,0.49919786096256685,KT,5.5,5,25.0,2.3,63.4,0.2,0.0181,0.34,0.0025,2,1,3,39.56
2025-06-24,화,두산,SSG,0.5112,두산,13.0,5,25.0,2.3,63.4,0.2,0.0181,0.34,0.0025,2,1,3,75.11
2025-06-25,수,삼성,한화,1.0,삼성,4.5,5,20.9,8.0,88.9,0.0,0.0138,0.3,0.0024,2,1,3,34.84
2025-06-25,수,키움,KIA,0.9555661729574773,KIA,4.0,-3,20.9,8.0,88.9,0.0,0.0138,0.3,0.0024,2,1,3,49.45
2025-06-25,수,NC,롯데,0.7049113603473227,NC,7.5,5,20.9,8.0,88.9,0.0,0.0138,0.3,0.0024,2,1,3,33.79
2025-06-26,목,삼성,한화,1.0,한화,0.0,-2,22.2,1.1,85.3,0.1,0.0156,0.34,0.0026,2,1,3,50.69
2025-06-26,목,키움,KIA,0.9555661729574773,키움,23.0,0,22.2,1.1,85.3,0.1,0.0156,0.34,0.0026,2,1,3,73.42
2025-06-26,목,KT,LG,0.7147058823529412,LG,1.0,-1,22.2,1.1,85.3,0.1,0.0156,0.34,0.0026,2,1,3,66.37
2025-06-26,목,NC,롯데,0.7387391461649783,롯데,2.0,-1,22.2,1.1,85.3,0.1,0.0156,0.34,0.0026,2,1,3,46.87
2025-06-26,목,두산,SSG,0.5706526315789474,SSG,6.0,-3,22.2,1.1,85.3,0.1,0.0156,0.34,0.0026,2,1,3,106.5
2025-06-27,금,SSG,한화,1.0,SSG,5.0,2,25.0,0.0,78.1,3.1,0.023,0.46,0.0029,2,1,3,56.04
2025-06-27,금,LG,KIA,1.0,LG,0.0,1,25.0,0.0,78.1,3.1,0.023,0.46,0.0029,2,1,3,114.87
2025-06-27,금,롯데,KT,0.925265306122449,KT,5.0,-3,25.0,0.0,78.1,3.1,0.023,0.46,0.0029,2,1,3,59.84
2025-06-27,금,NC,두산,0.3629251085383502,NC,7.5,1,25.0,0.0,78.1,3.1,0.023,0.46,0.0029,2,1,3,49.28
2025-06-27,금,키움,삼성,0.9555661729574773,키움,22.0,1,25.0,0.0,78.1,3.1,0.023,0.46,0.0029,2,1,3,97.14
2025-06-28,토,SSG,한화,1.0079565217391304,한화,0.0,-3,26.2,0.6,85.0,0.0,0.02,0.41,0.003,1,1,3,60.65
2025-06-28,토,LG,KIA,1.0,KIA,4.5,-1,26.2,0.6,85.0,0.0,0.02,0.41,0.003,1,1,3,104.18
2025-06-28,토,롯데,KT,0.925265306122449,KT,5.0,-4,26.2,0.6,85.0,0.0,0.02,0.41,0.003,1,1,3,63.45
2025-06-28,토,NC,두산,0.5861523154848046,NC,7.5,2,26.2,0.6,85.0,0.0,0.02,0.41,0.003,1,1,3,50.49
2025-06-28,토,키움,삼성,0.9555661729574773,키움,22.0,9,26.2,0.6,85.0,0.0,0.02,0.41,0.003,1,1,3,84.91
2025-06-29,일,SSG,한화,1.0,SSG,5.0,2,27.1,0.0,77.1,2.5,0.0086,0.25,0.0026,1,1,2,28.72
2025-06-29,일,LG,KIA,1.0,KIA,3.5,-10,27.1,0.0,77.1,2.5,0.0086,0.25,0.0026,1,1,2,50.6
2025-06-29,일,롯데,KT,0.925265306122449,롯데,2.0,5,27.1,0.0,77.1,2.5,0.0086,0.25,0.0026,1,1,2,33.78
2025-06-29,일,NC,두산,0.4474493487698987,두산,13.5,-4,27.1,0.0,77.1,2.5,0.0086,0.25,0.0026,1,1,2,26.39
2025-06-29,일,키움,삼성,0.9555661729574773,키움,21.0,3,27.1,0.0,77.1,2.5,0.0086,0.25,0.0026,1,1,2,42.95
2025-07-01,화,롯데,LG,0.8011020408163265,LG,1.0,-1,28.6,0.9,78.6,3.8,0.0098,0.19,0.0026,1,1,2,28.79
2025-07-01,화,한화,NC,0.849702604088569,한화,0.0,4,28.6,0.9,78.6,3.8,0.0098,0.19,0.0026,1,1,2,33.68
2025-07-01,화,KIA,SSG,0.5747317073170731,KIA,3.5,1,28.6,0.9,78.6,3.8,0.0098,0.19,0.0026,1,1,2,9.91
2025-07-01,화,두산,삼성,0.758821052631579,삼성,6.5,-3,28.6,0.9,78.6,3.8,0.0098,0.19,0.0026,1,1,2,65.34
2025-07-01,화,KT,키움,0.30032085561497324,키움,21.0,-4,28.6,0.9,78.6,3.8,0.0098,0.19,0.0026,1,1,2,29.45
2025-07-02,수,롯데,LG,0.8433061224489796,롯데,2.0,3,28.6,0.0,76.3,2.3,0.0104,0.2,0.0026,1,1,2,33.22
2025-07-02,수,한화,NC,0.849702604088569,NC,7.5,-2,28.6,0.0,76.3,2.3,0.0104,0.2,0.0026,1,1,2,33.09
2025-07-02,수,KIA,SSG,0.5769268292682926,SSG,5.0,-3,28.6,0.0,76.3,2.3,0.0104,0.2,0.0026,1,1,2,10.94
2025-07-02,수,두산,삼성,0.8609684210526316,두산,13.5,5,28.6,0.0,76.3,2.3,0.0104,0.2,0.0026,1,1,2,69.19
2025-07-02,수,KT,키움,0.3629411764705882,KT,5.0,2,28.6,0.0,76.3,2.3,0.0104,0.2,0.0026,1,1,2,32.55
2025-07-03,목,롯데,LG,0.8944489795918368,롯데,1.5,2,28.3,0.0,75.5,2.7,0.0114,0.25,0.0027,1,1,2,48.35
2025-07-03,목,한화,NC,0.849702604088569,한화,0.0,0,28.3,0.0,75.5,2.7,0.0114,0.25,0.0027,1,1,2,45.23
2025-07-03,목,KIA,SSG,0.6347804878048781,KIA,3.0,1,28.3,0.0,75.5,2.7,0.0114,0.25,0.0027,1,1,2,16.03
2025-07-03,목,두산,삼성,0.9063157894736842,삼성,6.0,-2,28.3,0.0,75.5,2.7,0.0114,0.25,0.0027,1,1,2,92.65
2025-07-03,목,KT,키움,0.4566844919786096,KT,4.5,4,28.3,0.0,75.5,2.7,0.0114,0.25,0.0027,1,1,2,49.41
2025-07-04,금,키움,한화,0.9555661729574773,한화,0.0,-1,27.2,0.0,77.0,0.8,0.0118,0.3,0.0026,2,1,3,100.15
